OBJECTID,ID,LinkID,Width,Center_X,Center_Y,Start_X,Start_Y,End_X,End_Y,NEAR_FID,NEAR_DIST,NEAR_ANGLE
13425,282620,282620,7.2,595541.7176,4510594.738,595470.2217,4510572.721,595613.2134,4510616.754,3,3571.275477,106.6594128
13426,282621,282621,7.2,595514.1475,4510757.359,595410.6799,4510770.025,595617.5654,4510744.158,3,3369.719919,104.1065277
13427,282622,282622,7.2,595635.6775,4510292.682,595707.5438,4510315.648,595563.8111,4510269.716,3,3886.788496,106.7191009
13428,282623,282623,7.2,595516.7984,4510421.153,595563.8111,4510269.716,595470.2217,4510572.721,3,3575.598872,104.2612932
13429,282624,282624,7.2,595439.7313,4510671.162,595470.2217,4510572.721,595410.6799,4510770.025,3,3369.719919,104.1065277
13430,282625,282625,7.2,594688.5416,4510321.435,594594.7345,4510297.032,594782.3487,4510345.838,3,3697.329395,92.99149986
13431,282626,282626,7.2,594668.9255,4510363.344,594594.7345,4510297.032,594740.6158,4510432.903,3,3608.395352,92.4018862
13432,282627,282627,7.2,589435.9858,4510283.672,589421.3732,4510287.437,589450.5984,4510279.907,2,5450.896302,114.7214397
13433,282628,282628,7.2,589540.9964,4510044.789,589669.2963,4509806.925,589421.3732,4510287.437,2,5450.896302,114.7214397
13434,282629,282629,14.4,591884.8518,4527057.815,591860.598,4527058.211,591908.2207,4527063.579,2,12726.60841,-111.7640011
13435,282630,282630,3.6,591121.9037,4526068.379,591164.9225,4526108.066,591069.4783,4526091.898,2,11533.00658,-110.0921198
13436,282631,282631,7.2,591824.623,4526993.654,591860.598,4527058.211,591763.5536,4526948.307,2,12588.65239,-111.5392708
13437,282632,282632,7.2,592140.811,4528212.734,592076.3926,4528143.201,592167.3538,4528299.999,2,13815.74741,-110.9267278
13438,282633,282633,3.6,592139.5949,4528329.67,592167.3538,4528299.999,592098.59,4528328.672,2,13994.7216,-111.0452811
13439,282634,282634,3.6,590192.1725,4519170.522,590204.0475,4519247.057,590175.0398,4519094.376,2,4905.755393,-128.1927073
13440,282635,282635,3.6,590120.237,4520074.923,590111.4131,4520175.765,590119.3622,4519973.462,2,5593.154869,-122.1652926
13441,282636,282636,14.4,590492.1094,4521964.44,590407.354,4521794.139,590560.2435,4522142.857,2,7323.723272,-116.480372
13442,282637,282637,7.2,590546.5631,4521949.671,590422.0718,4521790.322,590660.7327,4522116.334,2,7326.884542,-116.5966982
13443,282638,282638,7.2,590414.7129,4521792.231,590407.354,4521794.139,590422.0718,4521790.322,2,7323.723272,-116.480372
13444,282639,282639,7.2,598879.0506,4523047.131,598901.7643,4523136.112,598858.5462,4522957.552,3,9888.467528,-115.5774321
13445,282640,282640,7.2,598850.5359,4523017.457,598842.5255,4523077.361,598858.5462,4522957.552,3,9888.467528,-115.5774321
13446,282641,282641,10.8,599023.7865,4521456.764,599169.9779,4521130.513,599012.1775,4521817.78,3,8442.965953,-122.8562144
13447,282642,282642,10.8,599009.4776,4521940.543,599012.1775,4521817.78,599006.7777,4522063.305,3,8948.966072,-119.618523
13448,282643,282643,7.2,600732.8096,4518566.615,601069.9378,4518254.486,600482.7014,4518961.403,3,7631.711376,-143.9045328
13449,282644,282644,7.2,600091.3609,4518879.542,599950.3415,4518849.374,600232.1848,4518910.592,3,7203.321879,-138.0932432
13450,282645,282645,7.2,600356.6446,4518940.187,600232.1848,4518910.592,600482.7014,4518961.403,3,7455.333696,-139.1898962
13451,282648,282648,7.2,600101.868,4519404.345,600020.6826,4519436.118,600183.2333,4519373.034,3,7657.49296,-135.1761817
13452,282649,282649,7.2,599615.6186,4518937.544,599346.9341,4518857.006,599885.3429,4519015.04,3,6771.688929,-134.6330307
13453,282650,282650,7.2,600023.8004,4519054.806,599885.3429,4519015.04,600166.9091,4519071.367,3,7267.51177,-136.7788318
13454,282651,282651,7.2,600461.2298,4519031.946,600482.7014,4518961.403,600431.7326,4519099.387,3,7679.174258,-140.1245879
13455,282652,282652,7.2,600299.3113,4519085.469,600166.9091,4519071.367,600431.7326,4519099.387,3,7512.80057,-137.9364073
13456,282653,282653,7.2,600715.6821,4519156.767,600692.1442,4519166.328,600739.22,4519147.206,3,7971.323789,-139.9593445
13457,282654,282654,7.2,600564.8436,4519122.368,600431.7326,4519099.387,600692.1442,4519166.328,3,7729.765086,-139.0973922
13458,282657,282657,3.6,600712.6859,4519181.653,600692.1442,4519166.328,600733.2275,4519196.977,3,7971.323789,-139.9593445
13459,282658,282658,3.6,600793.4648,4519201.719,600733.2275,4519196.977,600855.792,4519209.197,3,8022.494613,-139.9805254
13460,282661,282661,3.6,595264.2131,4521363.562,595270.7805,4521200.88,595257.6456,4521526.245,3,7195.088344,-95.43415269
13461,282668,282668,7.2,588591.689,4521036.132,588566.6926,4520925.491,588626.6024,4521140.155,2,5862.526472,-104.0669801
13462,282669,282669,10.8,588605.93,4521190.537,588889.6897,4521714.763,588473.9705,4520605.627,2,5529.73155,-103.9406043
13463,282670,282670,10.8,588462.5503,4520560.535,588473.9705,4520605.627,588450.0009,4520515.743,2,5436.720477,-103.9236467
13464,282671,282671,3.6,588457.8378,4520568.591,588473.9705,4520605.627,588424.9732,4520577.617,2,5480.966993,-103.6902491
13465,282672,282672,3.6,588446.4101,4520546.809,588421.1551,4520565.47,588450.0009,4520515.743,2,5436.720477,-103.9236467
13466,282673,282673,7.2,588423.0642,4520571.544,588421.1551,4520565.47,588424.9732,4520577.617,2,5478.191008,-103.5056643
13467,282674,282674,7.2,588484.1259,4520757.104,588424.9732,4520577.617,588566.6926,4520925.491,2,5490.894249,-103.5148009
13468,282675,282675,10.8,584816.3249,4512030.585,584827.2819,4512054.303,584805.3679,4512006.868,2,3936.708613,53.99012223
13469,282676,282676,7.2,584676.1209,4512013.6,584620.8018,4511926.598,584751.198,4512085.295,2,3957.17401,52.83510548
13470,282677,282677,3.6,584775.0005,4512041.86,584827.2819,4512054.303,584751.198,4512085.295,2,3936.708613,53.99012223
13471,282678,282678,7.2,584343.328,4509668.033,584348.6597,4509644.779,584337.9963,4509691.287,2,6215.762326,63.1873355
13472,282679,282679,3.6,585637.855,4510110.363,585607.6922,4510126.28,585668.0177,4510094.447,2,5337.690043,73.29734827
13473,282680,282680,3.6,585684.2258,4510127.83,585668.0177,4510094.447,585700.4338,4510161.213,2,5278.164306,74.1526515
13474,282681,282681,3.6,585672.1781,4510176.54,585700.4338,4510161.213,585643.9223,4510191.868,2,5264.480123,73.46986371
13475,282682,282682,7.2,590641.4886,4519448.267,590590.8453,4519461.293,590690.8044,4519453.415,2,5452.140303,-129.2429014
13476,282683,282683,3.6,589321.546,4522586.87,589382.6492,4522567.949,589271.2253,4522621.225,2,7664.099592,-107.0008844
13477,282684,282684,7.2,589337.7754,4522588.906,589443.2156,4522572.124,589230.9454,4522598.755,2,7650.755434,-105.8469026
13478,282686,282686,10.8,589128.7149,4522629.41,589223.4376,4522606.103,589033.6262,4522651.108,2,7649.9612,-104.3179566
13479,282687,282687,10.8,589303.0434,4522587.026,589382.6492,4522567.949,589223.4376,4522606.103,2,7655.779596,-105.7778331
13480,282688,282688,3.6,589146.6597,4522565.739,589099.5079,4522277.636,589223.4376,4522606.103,2,7306.052356,-105.5429753
13481,282689,282689,7.2,589083.6918,4522636.084,589161.7084,4522614.461,589003.6671,4522646.639,2,7638.272895,-104.1084997
13482,282690,282690,14.4,589086.4392,4522626.828,589169.2977,4522607.336,589003.6671,4522646.639,2,7638.020932,-104.1469383
13483,282691,282691,10.8,589003.8137,4522627.489,588983.8406,4522633.854,589023.7867,4522621.124,2,7618.47503,-104.3020232
13484,282693,282693,7.2,589067.2767,4522605.31,588985.5546,4522638.538,589153.4643,4522585.051,2,7613.914047,-104.6194591
13485,282694,282694,7.2,589325.1411,4522528.217,589232.5159,4522566.466,589421.8289,4522500.253,2,7609.33754,-106.5865568
13486,282695,282695,7.2,589424.5963,4522521.897,589232.5159,4522566.466,589601.7281,4522501.435,2,7620.128956,-105.9245592
13487,282696,282696,10.8,583119.4601,4506458.689,583154.8977,4506460.547,583084.4312,4506453.319,2,9641.177975,65.57350843
13488,282697,282697,7.2,583051.9599,4506468.586,583059.2581,4506490.673,583049.8811,4506445.272,2,9653.811407,64.98274256
13489,282699,282699,3.6,583086.343,4506469.527,583084.4312,4506453.319,583088.7157,4506485.674,2,9645.927242,65.15385938
13490,282700,282700,7.2,583072.4762,4506442.55,583061.1452,4506442.844,583083.7976,4506441.988,2,9687.646104,65.23602836
13491,282701,282701,7.2,583101.5454,4506441.52,583083.7976,4506441.988,583119.2932,4506441.053,2,9673.681419,65.42924986
13492,282702,282702,3.6,583071.0471,4506451.175,583084.4312,4506453.319,583061.1452,4506442.844,2,9677.092405,65.21133231
13493,282703,282703,3.6,583084.1144,4506447.653,583083.7976,4506441.988,583084.4312,4506453.319,2,9677.092405,65.21133231
13494,282704,282704,18,583138.2205,4506689.728,583129.0181,4506658.984,583147.4229,4506720.473,2,9408.3029,64.87746499
13495,282705,282705,7.2,583083.1041,4506582.361,583110.1887,4506673.094,583059.2581,4506490.673,2,9467.017416,64.79517377
13496,282706,282706,7.2,583108.002,4506638.265,583110.1887,4506673.094,583105.8152,4506603.436,2,9467.017416,64.79517377
13497,282707,282707,7.2,583117.4167,4506631.21,583105.8152,4506603.436,583129.0181,4506658.984,2,9471.794086,64.9345801
13498,282708,282708,10.8,583167.096,4506863.589,583203.7795,4507006.316,583126.1999,4506722.012,2,9125.844707,64.43589501
13499,282710,282710,7.2,583220.9709,4506637.617,583183.6116,4506717.881,583202.1598,4506548.006,2,9395.346533,65.08398927
13500,282711,282711,3.6,583174.1904,4506859.24,583203.7795,4507006.316,583183.6116,4506717.881,2,9125.844707,64.43589501
13501,282712,282712,14.4,583188.0194,4506743.096,583211.9888,4506718.754,583160.8673,4506764.699,2,9362.555302,64.83705261
13502,282713,282713,7.2,583183.4806,4506733.635,583211.9888,4506718.754,583151.4241,4506732.841,2,9379.921662,65.12701149
13503,282714,282714,10.8,583138.3182,4506728.55,583151.4241,4506732.841,583126.1999,4506722.012,2,9395.406209,64.86753546
13504,282715,282715,7.2,587469.5026,4512737.679,587493.21,4512724.581,587445.7951,4512750.778,2,2506.497131,96.96683118
13505,282716,282716,10.8,587427.3879,4512715.366,587437.6276,4512734.694,587417.1481,4512696.038,2,2521.491463,96.73828147
13506,282717,282717,7.2,587499.2374,4512701.468,587461.7672,4512706.446,587535.4008,4512690.441,2,2552.460244,97.20201152
13507,282718,282718,7.2,587469.4822,4512742.224,587493.21,4512724.581,587453.716,4512766.304,2,2492.065785,97.19089588
13508,282719,282719,7.2,587442.5415,4512714.465,587437.6276,4512734.694,587461.7672,4512706.446,2,2521.491463,96.73828147
13509,282720,282720,3.6,584421.2315,4506905.376,584464.0084,4506849.694,584373.6508,4506957.578,2,8731.586593,71.51697735
13510,282721,282721,3.6,584469.2862,4506954.946,584519.2352,4506881.631,584417.4588,4507027.797,2,8651.122698,71.64471458
13511,282722,282722,3.6,584396.1368,4507046.209,584417.4588,4507027.797,584374.9655,4507064.839,2,8629.503751,71.29948343
13512,282723,282723,3.6,584438.4844,4506903.68,584519.2352,4506881.631,584373.6508,4506957.578,2,8731.586593,71.51697735
13513,282724,282724,14.4,584353.6472,4507022.797,584339.3056,4506998.709,584367.9887,4507046.885,2,8648.746583,71.29383826
13514,282725,282725,3.6,584365.1894,4507005.151,584339.3056,4506998.709,584392.0649,4507002.417,2,8683.222733,71.53841578
13515,282726,282726,3.6,584378.236,4507023.709,584367.9887,4507046.885,584392.0649,4507002.417,2,8648.746583,71.29383826
13516,282727,282727,3.6,584432.1387,4506959.948,584392.0649,4507002.417,584455.1562,4506907.435,2,8683.222733,71.53841578
13517,282728,282728,10.8,584209.3897,4510327.774,584196.8985,4510306.517,584221.2376,4510349.425,2,5695.189521,59.14902116
13518,282729,282729,3.6,584403.1728,4509704.185,584468.3493,4509717.084,584337.9963,4509691.287,2,6134.832712,64.16523432
13519,282730,282730,14.4,584498.3862,4509704.715,584483.394,4509678.953,584513.3783,4509730.476,2,6103.255438,64.49092268
13520,282731,282731,7.2,584475.8717,4509698.019,584483.394,4509678.953,584468.3493,4509717.084,2,6134.832712,64.16523432
13521,282732,282732,7.2,584454.6535,4509751.733,584468.3493,4509717.084,584440.9577,4509786.383,2,6084.644352,63.64871067
13522,282733,282733,7.2,584391.9521,4509890.428,584440.9577,4509786.383,584344.2526,4509995.001,2,5943.332417,61.92035335
13523,282734,282734,7.2,584270.3465,4510150.653,584344.2526,4509995.001,584196.8985,4510306.517,2,5744.508176,59.16007899
13524,282736,282736,3.6,586780.6684,4517134.064,586533.7898,4516680.828,587047.3468,4517593.141,2,1561.018343,-67.63102365
13525,282737,282737,3.6,587100.2386,4517748.906,587047.3468,4517593.141,587128.1546,4517909.178,2,2356.264991,-87.70335198
13526,282738,282738,14.4,588937.4964,4511502.875,588866.9105,4511328.162,589044.2701,4511661.586,2,4051.634213,118.0059718
13527,282739,282739,3.6,589124.2868,4511610.156,589196.6808,4511632.555,589044.2701,4511661.586,2,4051.634213,118.0059718
13528,282740,282740,14.4,584678.5083,4502682.854,584587.462,4502864.466,584764.2446,4502498.671,2,12635.18323,78.3367962
13529,282741,282741,3.6,584600.6791,4502873.973,584587.462,4502864.466,584610.5313,4502887.376,2,12608.09461,78.41841926
13530,282743,282743,10.8,584829.063,4502162.236,584836.3161,4502235.265,584810.1464,4502091.307,2,13206.29429,79.94622632
13531,282744,282744,7.2,584875.1571,4502213.394,584836.3161,4502235.265,584913.9981,4502191.522,2,13206.29429,79.94622632
13532,282745,282745,7.2,584253.1176,4503750.989,584237.8183,4503649.735,584289.1386,4503849.376,2,11741.19933,75.9387432
13533,282746,282746,7.2,584227.535,4503665.882,584237.8183,4503649.735,584217.2517,4503682.03,2,11921.03181,75.79900175
13534,282747,282747,7.2,584161.9976,4503769.61,584189.8277,4503722.797,584134.1675,4503816.422,2,11811.67482,75.24835834
13535,282748,282748,3.6,584144.1727,4503765.263,584164.6207,4503739.497,584116.6214,4503783.584,2,11847.9019,75.20673985
13536,282749,282749,3.6,584217.2429,4503749.343,584230.9558,4503785.323,584189.8277,4503722.797,2,11817.53943,75.74055473
13537,282750,282750,3.6,584174.7419,4503726.973,584189.8277,4503722.797,584164.6207,4503739.497,2,11878.4111,75.48488902
13538,282751,282751,7.2,584116.9607,4503746.174,584102.4879,4503770.323,584131.4334,4503722.024,2,11864.33595,75.15709898
13539,282753,282753,3.6,584103.0043,4503736.44,584078.0581,4503755.725,584131.4334,4503722.024,2,11884.72183,75.0612823
13540,282754,282754,3.6,587387.9539,4505483.878,587331.6788,4505485.238,587444.1214,4505480.455,2,9755.379057,91.11545114
13541,282755,282755,7.2,587469.3339,4505531.6,587475.2642,4505533.891,587463.4036,4505529.31,2,9710.605927,91.96811167
13542,282756,282756,3.6,587471.7366,4505495.149,587444.1214,4505480.455,587463.4036,4505529.31,2,9714.783918,91.89727376
13543,282759,282759,7.2,585119.8046,4507903.785,585044.5895,4507932.565,585195.0197,4507875.005,2,7601.235386,73.98434566
13544,282761,282761,14.4,587031.3655,4497761.589,587022.058,4497745.333,587046.9569,4497771.713,4,16015.22799,9.222734367
13545,282762,282762,21.6,587062.1797,4497659.928,587077.4025,4497548.142,587046.9569,4497771.713,4,16015.22799,9.222734367
13546,282763,282763,3.6,587016.8132,4497777.911,587011.5684,4497810.49,587022.058,4497745.333,4,16043.98887,9.145525931
13547,282764,282764,7.2,587025.9666,4497813.072,587011.5684,4497810.49,587040.4429,4497815.157,4,16014.75516,9.06557995
13548,282766,282766,7.2,565425.7985,4486617.084,565650.327,4487139.418,564846.071,4486634.841,2,35375.91894,52.58987739
13549,282767,282767,7.2,565725.6135,4487126.426,565650.327,4487139.418,565800.9,4487113.434,2,35305.34163,52.80959176
13550,282786,282786,3.6,588956.9959,4496407.125,589018.7953,4496464.455,588894.3468,4496350.726,4,14368.47758,15.64180611
13551,282787,282787,7.2,588858.0008,4496588.875,588880.7654,4496439.491,588835.2362,4496738.26,4,14474.80268,14.40213799
13552,282788,282788,14.4,588453.7686,4496524.832,588477.0942,4496377.396,588430.4429,4496672.267,4,14883.33428,14.26060775
13553,282789,282789,7.2,588949.7804,4496451.973,589018.7953,4496464.455,588880.7654,4496439.491,4,14368.47758,15.64180611
13554,282790,282790,7.2,588678.9298,4496408.444,588880.7654,4496439.491,588477.0942,4496377.396,4,14508.13242,15.58976777
13555,282791,282791,7.2,588106.6019,4496320.61,588477.0942,4496377.396,587736.1096,4496263.824,4,14913.72012,15.40276628
13556,282931,282931,7.2,606188.6404,4495109.132,606260.8654,4494729.612,606116.4154,4495488.652,4,5844.403542,123.9186156
13557,283054,283054,10.8,583621.5482,4500478.412,583378.7878,4500165.465,583865.0566,4500790.755,2,14814.9228,77.22185282
13558,283055,283055,10.8,583593.0716,4500502.669,583836.422,4500818.187,583351.3303,4500185.918,2,14794.54263,77.0902069
13559,283056,283056,10.8,583354.1133,4500133.77,583329.4388,4500102.075,583378.7878,4500165.465,2,15535.91021,75.98287439
13560,283057,283057,3.6,583410.4864,4500039.492,583329.4388,4500102.075,583491.9258,4499977.447,2,15609.39947,75.86348549
13561,283058,283058,3.6,583459.5502,4500103.067,583540.2622,4500040.605,583378.7878,4500165.465,2,15535.91021,75.98287439
13562,283059,283059,3.6,583364.6667,4500175.177,583378.7878,4500165.465,583351.3303,4500185.918,2,15522.74911,75.86625885
13563,283060,283060,7.2,583410.7307,4500648.761,583164.6948,4500330.706,583656.7665,4500966.816,2,14691.28514,76.27773237
13564,283063,283063,7.2,589547.2774,4496499.618,589315.243,4496295.701,589779.9844,4496702.743,4,13571.25197,15.53951057
13565,283064,283064,7.2,589991.9761,4496887.631,589779.9844,4496702.743,590204.0132,4497072.464,4,13065.92655,14.47558586
13566,283065,283065,3.6,590575.5647,4502502.516,590342.9225,4502516.223,590808.2068,4502488.81,3,12152.53598,71.87182442
13567,283066,283066,14.4,590938.0717,4502506.425,590811.4407,4502514.718,591064.5822,4502504.604,4,11987.88796,-10.40991854
13568,283067,283067,3.6,590939.4295,4502528.497,591065.5574,4502521.603,590813.3015,4502535.391,4,11990.01215,-10.49065258
13569,283068,283068,14.4,590798.6199,4502352.415,590825.7794,4502226.9,590808.2068,4502488.81,3,12152.53598,71.87182442
13570,283069,283069,7.2,590809.6616,4502501.785,590808.2068,4502488.81,590811.4407,4502514.718,3,12126.90899,71.84825925
13571,283070,283070,7.2,590812.228,4502525.065,590811.4407,4502514.718,590813.3015,4502535.391,3,12106.68598,71.82614792
13572,283071,283071,10.8,584329.3131,4503354.043,584281.6239,4503453.948,584386.6236,4503258.523,2,12126.9297,76.35821907
13573,283072,283072,7.2,584024.8401,4503567.458,583964.4503,4503398.066,584090.6364,4503734.663,2,11901.84294,75.14592635
13574,283074,283074,7.2,584176.0979,4503323.171,584386.6236,4503258.523,583964.4503,4503398.066,2,12259.59216,74.97917463
13575,283075,283075,14.4,599325.4047,4493344.637,598936.5167,4493224.378,599704.4852,4493498.297,4,7530.959474,65.2687871
13576,283076,283076,7.2,599018.8151,4493041.114,599037.8883,4493004.008,598999.7419,4493078.221,4,8220.470362,62.03052109
13577,283077,283077,7.2,598968.1293,4493151.299,598999.7419,4493078.221,598936.5167,4493224.378,4,8121.990106,61.15300287
13578,283078,283078,7.2,598221.583,4502972.367,598182.2468,4502840.17,598260.9191,4503104.564,4,5300.405289,-28.16246811
13579,283079,283079,3.6,598303.8686,4502803.98,598182.2468,4502840.17,598407.86,4502739.123,4,5053.840498,-28.35972833
13580,283080,283080,3.6,598334.2429,4502605.97,598500.9427,4502458.017,598153.371,4502735.091,4,4842.665455,-25.95542025
13581,283081,283081,7.2,590534.682,4510270.587,590492.4801,4510248.034,590576.8838,4510293.141,3,5488.639523,43.02490441
13582,283082,283082,7.2,590589.4434,4510380.734,590576.8838,4510293.141,590602.1035,4510468.312,3,5351.828632,41.83805437
13583,283083,283083,7.2,607297.8841,4511674.757,607356.6677,4511509.153,607345.7575,4511842.536,4,12043.53348,-111.9483332
13584,283084,283084,7.2,607191.5552,4512629.27,607351.6637,4512343.931,607055.0921,4512925.222,3,12515.27904,174.8983023
13585,283085,283085,7.2,607323.3485,4512096.106,607345.7575,4511842.536,607351.6637,4512343.931,4,12349.40959,-111.3232435
13586,283086,283086,14.4,596962.8475,4506930.357,596877.1767,4506895.241,597048.4454,4506965.649,3,7487.783651,109.1722096
13587,283087,283087,7.2,597032.2097,4507107.948,597048.4454,4506965.649,597062.8577,4507252.507,3,7222.373689,110.027585
13588,283088,283088,7.2,599360.1928,4520922.835,599442.572,4520795.204,599277.8136,4521050.466,3,8319.339419,-125.6872918
13589,283089,283089,7.2,599295.5451,4520680.717,599223.2164,4520632.482,599368.1608,4520728.473,3,8059.641481,-125.0955428
13590,283090,283090,7.2,599412.3079,4520752.497,599368.1608,4520728.473,599456.919,4520775.633,3,8221.759258,-125.537396
13591,283092,283092,7.2,599888.2865,4520482.061,599855.3545,4520460.132,599921.2185,4520503.991,3,8304.966721,-129.3513192
13592,283093,283093,7.2,599579.3612,4521150.109,599507.0827,4521127.274,599651.4183,4521173.632,3,8627.842118,-124.7487668
13593,283094,283094,7.2,599812.9002,4520234.722,599827.0608,4520213.485,599798.7395,4520255.96,3,8097.418635,-130.3031544
13594,283095,283095,3.6,599809.9246,4520182.734,599812.3606,4520146.668,599827.0608,4520213.485,3,8037.017368,-130.5313408
13595,283096,283096,3.6,599798.4508,4520199.905,599798.7395,4520255.96,599812.3606,4520146.668,3,8037.017368,-130.5313408
13596,283097,283097,7.2,599832.9658,4520160.816,599812.3606,4520146.668,599853.5576,4520174.983,3,8037.017368,-130.5313408
13597,283098,283098,7.2,599840.3092,4520194.234,599853.5576,4520174.983,599827.0608,4520213.485,3,8085.320269,-130.6228368
13598,283101,283101,7.2,599853.5195,4520605.334,599921.2185,4520503.991,599785.8204,4520706.678,3,8380.676287,-129.5093892
13599,283102,283102,7.2,599814.7428,4520725.42,599785.8204,4520706.678,599843.157,4520744.87,3,8454.135482,-127.9272906
13600,283103,283103,7.2,599799.0596,4520830.763,599843.157,4520744.87,599742.5343,4520914.497,3,8519.531184,-128.0735753
13601,283104,283104,7.2,599694.1475,4521042.73,599742.5343,4520914.497,599651.4183,4521173.632,3,8592.979777,-126.8478409
13602,283114,283114,7.2,589298.6698,4522083.703,589168.3112,4521774.411,589394.0324,4522407.654,2,6842.623704,-107.2273683
13603,283115,283115,7.2,589407.9307,4522453.954,589394.0324,4522407.654,589421.8289,4522500.253,2,7514.360447,-107.4412507
13604,283116,283116,14.4,587102.6595,4517563.427,587047.3468,4517593.141,587157.9722,4517533.714,2,2295.002491,-90.40449365
13605,283117,283117,7.2,590259.5362,4520436.88,590228.381,4520431.663,590290.6566,4520442.305,2,6040.970167,-120.7268768
13606,283127,283127,7.2,587391.8173,4506289.515,587536.703,4506135.132,587245.8078,4506442.79,2,8796.59345,90.67765487
13607,283128,283128,7.2,584400.4133,4494508.123,584194.3549,4494618.376,584547.4049,4494700.199,4,19156.31146,17.11750314
13608,283129,283129,7.2,586022.348,4505765.322,585916.3697,4505770.589,586128.3263,4505760.056,2,9532.736186,83.89724036
13609,283130,283130,7.2,590263.372,4506566.255,590298.3571,4506423.35,590228.3869,4506709.161,3,8528.314395,59.24579327
13610,283131,283131,7.2,589626.9107,4501601.062,589641.4844,4501307.246,589605.3064,4501895.559,3,13125.666,67.68361808
13611,283132,283132,7.2,585889.5603,4504877.946,585888.6519,4504843.242,585890.4686,4504912.651,2,10401.65622,83.09068115
13612,283133,283133,7.2,585527.8686,4505087.098,585565.4003,4505086.087,585490.3369,4505088.109,2,10274.33101,81.17436411
13613,283138,283138,7.2,587593.4088,4512090.32,587612.8395,4512124.361,587568.8548,4512060.003,2,3149.831206,98.60107087
13614,283141,283141,7.2,577870.4242,4499560.346,577971.3592,4499382.189,577763.3562,4499735.154,2,18119.51139,58.8295043
13615,283153,283153,7.2,583844.8393,4507356.753,583857.6258,4507376.492,583832.0527,4507337.013,2,8520.621267,67.32926092
13616,283154,283154,14.4,583754.1013,4507522.092,583718.2346,4507459.072,583789.968,4507585.113,2,8355.418539,66.34971473
13617,283155,283155,7.2,583575.5473,4507467.066,583609.381,4507523.235,583541.7135,4507410.897,2,8485.70707,65.40035394
13618,283156,283156,7.2,583421.6459,4507597.861,583336.2716,4507613.308,583506.8434,4507581.809,2,8475.949058,64.60527956
13619,283157,283157,3.6,583787.9302,4507417.782,583857.6258,4507376.492,583718.2346,4507459.072,2,8499.66324,66.24761114
13620,283158,283158,3.6,583663.8078,4507491.153,583718.2346,4507459.072,583609.381,4507523.235,2,8485.70707,65.40035394
13621,283159,283159,3.6,583558.0642,4507552.438,583609.381,4507523.235,583506.8434,4507581.809,2,8475.949058,64.60527956
13622,283160,283160,7.2,583771.4559,4507795.566,583824.5726,4507886.814,583718.3391,4507704.317,2,8065.669963,65.71513077
13623,283161,283161,10.8,583974.6835,4507893.896,583934.0079,4507823.215,584015.3591,4507964.578,2,7917.594032,66.74220636
13624,283162,283162,7.2,584025.5774,4507651.559,584082.0492,4507737.297,583969.1056,4507565.822,2,8101.479511,67.81029932
13625,283163,283163,7.2,583767.0903,4507920.415,583709.608,4507954.015,583824.5726,4507886.814,2,8052.785898,64.77284678
13626,283164,283164,7.2,583879.2903,4507855.015,583824.5726,4507886.814,583934.0079,4507823.215,2,8065.669963,65.71513077
13627,283165,283165,7.2,584008.0286,4507780.256,583934.0079,4507823.215,584082.0492,4507737.297,2,8079.614086,66.60803103
13628,283166,283166,7.2,584145.6359,4507698.328,584082.0492,4507737.297,584209.2225,4507659.359,2,8101.479511,67.81029932
13629,283167,283167,7.2,584247.413,4507637.547,584209.2225,4507659.359,584285.1634,4507614.925,2,8126.94757,68.84805702
13630,283168,283168,7.2,584437.6353,4507522.971,584285.1634,4507614.925,584588.1916,4507428.417,2,8141.448644,69.45933696
13631,283169,283169,14.4,585098.9198,4507403.086,585108.2213,4507326.675,585090.1632,4507479.566,2,8025.852993,75.18938986
13632,283170,283170,7.2,585559.2976,4507458.538,585570.0354,4507380.836,585548.5598,4507536.24,2,7865.573971,78.31359857
13633,283171,283171,7.2,586282.9095,4507457.15,586207.6299,4507487.027,586358.189,4507427.272,2,7807.823623,83.1285828
13634,283172,283172,7.2,584917.2359,4507303.241,584726.4253,4507278.007,585108.2213,4507326.675,2,8169.243922,75.58594786
13635,283173,283173,7.2,585210.5926,4507339.736,585108.2213,4507326.675,585313.2346,4507350.234,2,8097.685443,76.94950634
13636,283174,283174,7.2,585651.9582,4507391.487,585570.0354,4507380.836,585733.9375,4507401.602,2,7962.610463,79.81626036
13637,283175,283175,7.2,585972.7625,4507440.204,585733.9375,4507401.602,586207.6299,4507487.027,2,7807.823623,83.1285828
13638,283176,283176,7.2,585441.7612,4507364.474,585313.2346,4507350.234,585570.0354,4507380.836,2,8013.578826,78.68902709
13639,283178,283178,14.4,605807.1994,4509511.424,605684.1215,4509412.715,605929.3529,4509611.74,4,9504.950369,-107.3153811
13640,283179,283179,7.2,591899.4718,4512040.203,591952.1777,4511908.053,591842.2821,4512171.04,3,3321.541527,34.20219032
13641,283188,283188,7.2,590471.6707,4520219.623,590461.6547,4520231.005,590482.4181,4520208.943,2,5988.536459,-123.906582
13642,283189,283189,7.2,590536.2252,4520208.657,590506.4853,4520220.119,590566.2955,4520198.091,2,6011.252741,-124.0375485
13643,283190,283190,7.2,590467.2745,4520219.331,590452.8036,4520230.675,590482.4181,4520208.943,2,5988.201248,-123.8176727
13644,283191,283191,7.2,590457.2292,4520230.84,590452.8036,4520230.675,590461.6547,4520231.005,2,5990.164746,-123.5555336
